"pitch_type","pitch_name","pitches","average_velocity","average_horizontal_break","average_induced_vertical_break","date","rolling_days","trend_method","source_through","generated_at_utc"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6383,85.8642487858374,4.32832523891587,4.160253799154,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",15,69.5066666666667,-10.1666666666667,-3.63333333333333,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3418,80.1835576360445,-3.71035693387946,-10.1732299590404,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",95,45.7578947368421,-1.18842105263158,17.1484210526316,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",119,57.7512605042017,2.94789915966387,13.5436974789916,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4661,89.7300364728599,-1.21240077236644,7.70826003003647,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",17404,94.8507584463342,3.10497012181108,15.3155136750172,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",31,83.2129032258064,10.9,1.85161290322581,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",2081,86.4795771263815,8.84800576645843,2.99442575684767,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",846,82.9241134751773,-5.60732860520095,-9.70023640661939,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9129,94.1585715850586,4.5192682659656,7.87204513090152,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7495,86.1935423615744,-0.790860573715811,1.70813875917278,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4610,82.6829934924078,-4.87930585683297,0.649804772234273,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",209,81.8076555023923,10.3521531100478,-4.99234449760766,2026-07-31,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6363,85.8972340091152,3.97194719471947,4.25417256011315,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",15,69.5066666666667,-10.1666666666667,-3.63333333333333,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3461,80.234238659347,-3.25850910141578,-10.2298468650679,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",95,45.7578947368421,-1.18842105263158,17.1484210526316,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",119,57.7512605042017,2.94789915966387,13.5436974789916,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4740,89.7979535864979,-1.18599156118143,7.83518987341772,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",17425,94.8677417503587,3.08787948350072,15.3932969870875,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",12,83.4,11.3666666666667,1.03333333333333,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",2161,86.5104118463674,8.96561776955113,3.00018509949098,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",855,82.9961403508772,-5.56666666666667,-9.67614035087719,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",22,78.6727272727273,1.14545454545455,-0.777272727272727,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9068,94.2008381120423,4.17913542126158,7.98001764446405,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7619,86.3201470009188,-0.855151594697467,1.70345189657435,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4473,82.6500335345406,-4.76767270288397,0.737558685446009,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",206,81.8543689320388,10.1606796116505,-4.97378640776699,2026-08-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6502,86.0457705321439,4.3306674869271,4.10284527837588,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",22,70.1318181818182,-11.3318181818182,-5,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3430,80.2518075801749,-3.68798833819242,-10.133527696793,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",95,45.7578947368421,-1.18842105263158,17.1484210526316,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",82,62.9146341463415,3.93048780487805,14.1219512195122,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4624,89.8010813148789,-1.2375,7.77201557093426,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",17267,94.9096832107488,3.1668674349916,15.3775525569004,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",12,83.4,11.3666666666667,1.03333333333333,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1923,86.621892875715,9.23322932917317,3.05871034841394,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",833,83.2938775510204,-6.01620648259304,-9.29723889555822,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",22,78.6727272727273,1.14545454545455,-0.777272727272727,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9039,94.2114614448501,4.03244827967695,7.93846664454033,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7501,86.3216637781629,-0.920130649246767,1.60634582055726,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4601,82.8022386437731,-5.03062377743969,0.648315583568789,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",202,81.589603960396,9.42475247524753,-5.23960396039604,2026-08-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6287,86.1115953554955,4.49082233179577,4.08169238110387,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",16,67.59375,-13.28125,-4.69375,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3314,80.2043753771877,-3.31466505733253,-10.3191611345806,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",85,45.6647058823529,-1.54588235294118,17.34,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",81,62.7592592592593,3.79259259259259,14.1111111111111,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4481,89.7627984824816,-1.20937290783307,7.75849140816782,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16673,94.8956276614886,3.18496371378876,15.341468242068,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",12,83.4,11.3666666666667,1.03333333333333,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1889,86.5839068290101,9.13329804129169,2.99078877713076,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",752,83.2341755319149,-6.03922872340426,-9.59773936170213,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",22,78.6727272727273,1.14545454545455,-0.777272727272727,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8742,94.1671585449554,3.84293067947838,7.86754747197438,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7158,86.2993294216262,-0.897680916457111,1.58795753003632,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4452,82.7698337825696,-5.02639263252471,0.672574123989218,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",182,81.8445054945055,8.72912087912088,-5.57362637362637,2026-08-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6378,86.0249608027595,4.29952963311383,4.13798996550643,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",16,67.59375,-13.28125,-4.69375,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3383,80.2190659178244,-3.24040792196275,-10.3271061188294,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",32,51.953125,3.43125,15.7,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",70,60.3857142857143,3.42714285714286,14.0528571428571,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4431,89.8390656736628,-1.23520649966148,7.8106522229745,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16805,94.8735792918774,3.15941684022612,15.2905147277596,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",14,83.3857142857143,11.4714285714286,0.578571428571429,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1879,86.6446514103246,9.07535923363491,2.80111761575306,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",781,83.2112676056338,-5.98245838668374,-9.45877080665813,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",20,81.57,1.145,-1.78,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8824,94.0935743427017,3.81065276518586,7.84358567543064,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7105,86.3491625615764,-0.986938775510204,1.70699507389163,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4513,82.7590294704188,-5.03704852647906,0.666585419898072,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",177,81.8305084745763,8.77175141242938,-5.46101694915254,2026-08-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6205,85.9158259468171,3.75473005640612,4.14605962933118,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",10,70.98,-13.69,-6.69,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3300,80.2505454545454,-3.19854545454545,-10.1919090909091,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",26,54.5384615384615,3.79230769230769,15.5115384615385,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",57,58.8421052631579,3.21578947368421,14.8719298245614,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4356,89.7176997245179,-1.33769513314968,7.71655188246097,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16774,94.8621497555741,2.95462024561822,15.315112674377,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",14,83.3857142857143,11.4714285714286,0.578571428571429,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1850,86.738,8.8487027027027,2.88762162162162,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",740,83.1798648648649,-5.70378378378378,-9.70837837837838,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",20,81.57,1.145,-1.78,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8644,94.100994909764,3.66869504858862,7.9244215640907,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7174,86.3624756063563,-0.843267354335099,1.64485642598272,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4505,82.7738068812431,-4.73092119866815,0.776403995560488,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",221,81.5190045248869,9.94117647058824,-4.55339366515837,2026-08-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6404,85.8198782011243,3.51258588382261,4.20865084322299,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",10,70.98,-13.69,-6.69,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3535,80.0376803394625,-2.80874115983027,-10.0792362093352,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",26,54.5384615384615,3.79230769230769,15.5115384615385,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",65,59.6276923076923,4.03846153846154,14.2446153846154,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4482,89.7390450691656,-1.30847835787595,7.7908969210174,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",17431,94.8213126039814,2.96128736159715,15.323544260226,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",20,83.47,10.78,2.55,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1870,86.6392513368984,8.85812834224599,2.95780748663102,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",742,83.1915094339623,-5.55296495956873,-9.79487870619946,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",9,82.2555555555555,0.688888888888889,-1.47777777777778,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9031,94.1537592736131,3.35392536817628,7.9797364632931,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7479,86.4015777510362,-0.883620804920444,1.66892632704907,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4596,82.7443864229765,-4.69453872932985,0.73996953872933,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",222,81.5531531531531,9.87837837837838,-4.53828828828829,2026-08-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6334,85.9260025260499,3.88471739816861,4.25536785601516,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",10,70.98,-13.69,-6.69,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3474,80.0050949913644,-2.98459988485895,-9.94041450777202,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",28,55.6857142857143,4.18928571428571,14.5178571428571,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",69,60.6434782608696,3.35217391304348,14.3217391304348,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4511,89.7484814896919,-1.25581910884505,7.7434936821104,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",17349,94.8461006398063,3.31173554671739,15.3451265202605,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",25,84.412,9.176,1.648,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1957,86.7327031170158,9.05717935615738,2.9021972406745,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",840,83.415,-5.68547619047619,-9.72892857142857,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",12,81.1833333333333,1.96666666666667,-1.56666666666667,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9078,94.1235294117647,3.45462656972901,7.887265917603,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7395,86.4539824205544,-0.98369168356998,1.72750507099391,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4563,82.7932500547885,-5.1706771860618,0.717532325224633,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",219,81.4315068493151,9.78127853881278,-4.6689497716895,2026-08-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6463,86.0886894630976,3.96893083707257,4.17394398885966,2026-08-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",14,70.5428571428571,-14.3642857142857,-6.14285714285714,2026-08-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3572,80.0867301231803,-2.7491601343785,-9.95030795072788,2026-08-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",29,53.0655172413793,3.63103448275862,13.4241379310345,2026-08-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
