"metric_id","metric_label","game_id","player_id","player_name","team","opponent","role","probability","expected_value","simulations","model_version","publication_status","metric_rank"
"batter_tb_3plus","3+ total bases","824486","701398","Sal Stewart","Cincinnati Reds","Pittsburgh Pirates","hitter",0.228,1.521,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_tb_3plus","3+ total bases","824486","663993","Nathaniel Lowe","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2275,1.52,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_tb_3plus","3+ total bases","824486","668709","JJ Bleday","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2255,1.4815,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_tb_3plus","3+ total bases","824651","642708","Amed Rosario","New York Yankees","Chicago Cubs","hitter",0.2235,1.5435,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_tb_3plus","3+ total bases","824651","691176","Jasson Domínguez","New York Yankees","Chicago Cubs","hitter",0.2225,1.536,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_tb_3plus","3+ total bases","824651","683737","Michael Busch","Chicago Cubs","New York Yankees","hitter",0.211,1.46,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_tb_3plus","3+ total bases","824651","664023","Ian Happ","Chicago Cubs","New York Yankees","hitter",0.2105,1.44,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_tb_3plus","3+ total bases","824651","663757","Trent Grisham","New York Yankees","Chicago Cubs","hitter",0.1935,1.3105,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_tb_3plus","3+ total bases","824651","645305","Ali Sánchez","New York Yankees","Chicago Cubs","hitter",0.1895,1.3385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_tb_3plus","3+ total bases","824651","621020","Dansby Swanson","Chicago Cubs","New York Yankees","hitter",0.1845,1.33,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_tb_3plus","3+ total bases","824486","553993","Eugenio Suárez","Cincinnati Reds","Pittsburgh Pirates","hitter",0.1835,1.239,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
"batter_tb_3plus","3+ total bases","824651","682987","Spencer Jones","New York Yankees","Chicago Cubs","hitter",0.1805,1.3715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
"batter_tb_3plus","3+ total bases","824651","683011","Anthony Volpe","New York Yankees","Chicago Cubs","hitter",0.1725,1.2695,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_tb_3plus","3+ total bases","824486","663886","Tyler Stephenson","Cincinnati Reds","Pittsburgh Pirates","hitter",0.17,1.292,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_tb_3plus","3+ total bases","824651","608324","Alex Bregman","Chicago Cubs","New York Yankees","hitter",0.168,1.326,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
"batter_tb_3plus","3+ total bases","824651","676609","José Caballero","New York Yankees","Chicago Cubs","hitter",0.166,1.3,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",22
"batter_tb_3plus","3+ total bases","824651","663538","Nico Hoerner","Chicago Cubs","New York Yankees","hitter",0.1565,1.2565,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",23
"batter_tb_3plus","3+ total bases","824651","665804","Miguel Amaya","Chicago Cubs","New York Yankees","hitter",0.149,1.2105,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_tb_3plus","3+ total bases","824486","667472","Dane Myers","Cincinnati Reds","Pittsburgh Pirates","hitter",0.149,1.195,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_tb_3plus","3+ total bases","824486","682622","Noelvi Marte","Cincinnati Reds","Pittsburgh Pirates","hitter",0.1465,1.074,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_tb_3plus","3+ total bases","824486","680574","Matt McLain","Cincinnati Reds","Pittsburgh Pirates","hitter",0.1345,1.003,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"batter_xbh_1plus","1+ extra-base hit","824651","699393","Pedro Ramírez","Chicago Cubs","New York Yankees","hitter",0.4005,0.4805,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_xbh_1plus","1+ extra-base hit","824651","691718","Pete Crow-Armstrong","Chicago Cubs","New York Yankees","hitter",0.398,0.4765,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_xbh_1plus","1+ extra-base hit","824651","700250","Ben Rice","New York Yankees","Chicago Cubs","hitter",0.3775,0.446,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_xbh_1plus","1+ extra-base hit","824486","682829","Elly De La Cruz","Cincinnati Reds","Pittsburgh Pirates","hitter",0.312,0.363,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_xbh_1plus","1+ extra-base hit","824651","664023","Ian Happ","Chicago Cubs","New York Yankees","hitter",0.3025,0.346,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_xbh_1plus","1+ extra-base hit","824651","502671","Paul Goldschmidt","New York Yankees","Chicago Cubs","hitter",0.298,0.343,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
"batter_xbh_1plus","1+ extra-base hit","824651","683011","Anthony Volpe","New York Yankees","Chicago Cubs","hitter",0.296,0.3385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_xbh_1plus","1+ extra-base hit","824651","624424","Michael Conforto","Chicago Cubs","New York Yankees","hitter",0.294,0.3355,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_xbh_1plus","1+ extra-base hit","824486","663993","Nathaniel Lowe","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2905,0.331,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_xbh_1plus","1+ extra-base hit","824651","691176","Jasson Domínguez","New York Yankees","Chicago Cubs","hitter",0.2845,0.332,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_xbh_1plus","1+ extra-base hit","824486","701398","Sal Stewart","Cincinnati Reds","Pittsburgh Pirates","hitter",0.284,0.3215,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_xbh_1plus","1+ extra-base hit","824651","683737","Michael Busch","Chicago Cubs","New York Yankees","hitter",0.283,0.318,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_xbh_1plus","1+ extra-base hit","824651","645305","Ali Sánchez","New York Yankees","Chicago Cubs","hitter",0.281,0.318,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_xbh_1plus","1+ extra-base hit","824651","663757","Trent Grisham","New York Yankees","Chicago Cubs","hitter",0.2725,0.3125,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_xbh_1plus","1+ extra-base hit","824486","668709","JJ Bleday","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2705,0.304,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_xbh_1plus","1+ extra-base hit","824651","682987","Spencer Jones","New York Yankees","Chicago Cubs","hitter",0.26,0.2915,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_xbh_1plus","1+ extra-base hit","824651","665804","Miguel Amaya","Chicago Cubs","New York Yankees","hitter",0.26,0.2925,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
"batter_xbh_1plus","1+ extra-base hit","824651","642708","Amed Rosario","New York Yankees","Chicago Cubs","hitter",0.2565,0.2815,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
"batter_xbh_1plus","1+ extra-base hit","824651","621020","Dansby Swanson","Chicago Cubs","New York Yankees","hitter",0.254,0.288,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_xbh_1plus","1+ extra-base hit","824486","663886","Tyler Stephenson","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2505,0.2825,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_xbh_1plus","1+ extra-base hit","824651","608324","Alex Bregman","Chicago Cubs","New York Yankees","hitter",0.2405,0.2685,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
"batter_xbh_1plus","1+ extra-base hit","824651","663538","Nico Hoerner","Chicago Cubs","New York Yankees","hitter",0.238,0.2645,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",22
"batter_xbh_1plus","1+ extra-base hit","824651","676609","José Caballero","New York Yankees","Chicago Cubs","hitter",0.234,0.254,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",23
"batter_xbh_1plus","1+ extra-base hit","824486","667472","Dane Myers","Cincinnati Reds","Pittsburgh Pirates","hitter",0.234,0.261,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_xbh_1plus","1+ extra-base hit","824486","553993","Eugenio Suárez","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2255,0.249,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_xbh_1plus","1+ extra-base hit","824486","680574","Matt McLain","Cincinnati Reds","Pittsburgh Pirates","hitter",0.214,0.2355,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_xbh_1plus","1+ extra-base hit","824486","682622","Noelvi Marte","Cincinnati Reds","Pittsburgh Pirates","hitter",0.204,0.2205,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"pitcher_k_10plus","10+ strikeouts","824486","694973","Paul Skenes","Pittsburgh Pirates","Cincinnati Reds","pitcher",0.097,6.5475,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"pitcher_k_10plus","10+ strikeouts","824651","684007","Shota Imanaga","Chicago Cubs","New York Yankees","pitcher",0.0385,5.6075,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"pitcher_k_10plus","10+ strikeouts","824651","701542","Will Warren","New York Yankees","Chicago Cubs","pitcher",0.015,4.916,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"pitcher_k_5plus","5+ strikeouts","824486","694973","Paul Skenes","Pittsburgh Pirates","Cincinnati Reds","pitcher",0.816,6.5475,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"pitcher_k_5plus","5+ strikeouts","824651","684007","Shota Imanaga","Chicago Cubs","New York Yankees","pitcher",0.684,5.6075,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"pitcher_k_5plus","5+ strikeouts","824651","701542","Will Warren","New York Yankees","Chicago Cubs","pitcher",0.557,4.916,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"pitcher_k_7plus","7+ strikeouts","824486","694973","Paul Skenes","Pittsburgh Pirates","Cincinnati Reds","pitcher",0.4905,6.5475,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"pitcher_k_7plus","7+ strikeouts","824651","684007","Shota Imanaga","Chicago Cubs","New York Yankees","pitcher",0.3225,5.6075,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"pitcher_k_7plus","7+ strikeouts","824651","701542","Will Warren","New York Yankees","Chicago Cubs","pitcher",0.203,4.916,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
