"opportunities","advancements_allowed","observed_advancement_rate","expected_advancement_rate","adjusted_advancement_rate","advancements_prevented","advancement_runs_saved","player_id","player_name","team","position","reliability","runs_saved_per_100","advancement_prevention_score","model_version","source_through","generated_at_utc"
2,1,0.5,0.701009680503518,0.707803921738561,0.402019361007036,0.110002254784776,"605280","Clay Holmes","New York Mets","P",0.0277777777777778,5.50011273923882,102.165753001362,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,2,0.4,0.547823626910684,0.538899333014766,0.739118134553422,0.228665677393235,"605400","Aaron Nola","Philadelphia Phillies","P",0.0666666666666667,4.57331354786471,102.901965326471,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,1,0.25,0.444360819056268,0.434660214717682,0.777443276225073,0.268488792778536,"605488","Jeffrey Springs","Athletics","P",0.0540540540540541,6.71221981946339,103.554879310445,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
103,23,0.223300970873786,0.274598256115359,0.248887773542081,5.28362037988195,1.62608564179368,"606192","Teoscar Hernández","Los Angeles Dodgers","LF",0.595375722543353,1.57872392407154,103.274867766923,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
51,23,0.450980392156863,0.472748354314283,0.465573039728136,1.11016607002843,0.294083268365024,"606466","Ketel Marte","Arizona Diamondbacks","2B",0.421487603305785,0.576633859539263,102.58945752792,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,2,0.4,0.491530876315372,0.486601868096606,0.45765438157686,0.147294471894103,"606996","Kyle Hart","San Diego Padres","P",0.0666666666666667,2.94588943788206,102.106154951693,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
163,85,0.521472392638037,0.416157416173077,0.479799079615091,-17.1663411637884,-6.48043780942038,"607043","Brandon Nimmo","Texas Rangers","RF",0.699570815450644,-3.97572871743581,89.914148029057,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.711107275780399,0.719067086634379,-0.577785448439203,-0.132063144433317,"607067","Colin Rea","Chicago Cubs","P",0.0277777777777778,-6.60315722166585,98.3453783894371,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,3,1,0.679120254783022,0.692101199035737,-0.962639235650933,-0.21266177369175,"607074","Carlos Rodón","New York Yankees","P",0.0410958904109589,-7.08872578972499,97.8010135555984,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
71,19,0.267605633802817,0.416238003533088,0.349807739208018,10.5528982508493,2.84969905304975,"607208","Trea Turner","Philadelphia Phillies","SS",0.50354609929078,4.01366063809824,106.960766572732,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.698771270020537,0.70711721742101,-0.602457459958925,-0.136734511716168,"607259","Nick Martinez","Tampa Bay Rays","P",0.0277777777777778,-6.83672558580838,98.2716529704883,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
9,6,0.666666666666667,0.53338881453179,0.546214326561776,-1.19950066921389,-0.358820466460535,"607625","Seth Lugo","Kansas City Royals","P",0.113924050632911,-3.98689407178373,98.3215427458231,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
29,7,0.241379310344828,0.430665216021525,0.380388302196803,5.48929126462423,1.35573600103872,"608070","José Ramírez","Cleveland Guardians","3B",0.292929292929293,4.67495172771971,106.02531576535,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
52,22,0.423076923076923,0.420789735621246,0.421680255580721,-0.118933747695183,0.178308996040957,"608324","Alex Bregman","Chicago Cubs","3B",0.426229508196721,0.342901915463378,96.9320141004292,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,2,0.5,0.653280530105742,0.645064598779658,0.613122120422966,0.135263848303258,"608331","Max Fried","New York Yankees","P",0.0540540540540541,3.38159620758144,102.088338432642,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.590421772811492,0.601791015888141,-0.819156454377016,-0.18364692786744,"608348","Carson Kelly","Chicago Cubs","C",0.0277777777777778,-9.18234639337199,98.4921516904763,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
38,17,0.447368421052632,0.437066036842844,0.440211591459219,-0.39149059997192,0.330132441796005,"608369","Corey Seager","Texas Rangers","SS",0.351851851851852,0.868769583673697,97.0643584365499,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,3,1,0.658138544841386,0.671819441872181,-1.02558436547584,-0.244654491491071,"608372","Tomoyuki Sugano","Colorado Rockies","P",0.0410958904109589,-8.15514971636903,97.3915798818109,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,5,0.833333333333333,0.515666494311703,0.53759355517869,-1.90600103412978,-0.461785602946724,"608379","Michael Wacha","Kansas City Royals","P",0.0789473684210526,-7.69642671577874,96.6287798254487,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.209097768310929,0.226744312396634,0.209097768310929,0.0522744420777324,"608701","Rob Refsnyder","Seattle Mariners","LF",0.0140845070422535,5.22744420777324,101.981268878089,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
13,6,0.461538461538462,0.303062144303764,0.323685313737002,-2.06019212405107,-0.729208370040008,"608701","Rob Refsnyder","Seattle Mariners","RF",0.156626506024096,-5.60929515415391,92.7419447546884,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.655913540563774,0.656355489746484,-0.0322593783086792,0.00746867110716656,"608718","Brent Suter","Los Angeles Angels","P",0.0410958904109589,0.248955703572219,100.618180177448,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.322326352669213,0.314439012775904,0.644652705338425,0.153169623780733,"609280","Miguel Andujar","San Diego Padres","3B",0.0277777777777778,7.65848118903664,103.672711142618,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.431204157026617,0.419926942334146,0.862408314053233,0.200051399644324,"615698","Cal Quantrill","Texas Rangers","P",0.0277777777777778,10.0025699822162,103.586945240972,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.643405986507666,0.648428538058517,-0.356594013492334,-0.0891485033730836,"620443","Luis Torrens","New York Mets","C",0.0140845070422535,-8.91485033730836,98.9788905555707,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
54,22,0.407407407407407,0.435914057387323,0.425263932312639,1.53935909891546,0.168837657001923,"621020","Dansby Swanson","Chicago Cubs","SS",0.435483870967742,0.312662327781338,95.0118796231848,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.435144630321517,0.444112641432914,-0.694566109035448,-0.173641527258862,"621043","Carlos Correa","Houston Astros","3B",0.0410958904109589,-5.78805090862873,94.5051418475148,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
8,4,0.5,0.474242823402248,0.484301287539323,-0.206057412782019,-0.280506669371748,"621043","Carlos Correa","Houston Astros","SS",0.102564102564103,-3.50633336714685,91.8396908384682,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.532360646398426,0.544744265766299,-0.935278707203148,-0.406529420986864,"621074","Michael Rucker","Seattle Mariners","P",0.0277777777777778,-20.3264710493432,94.0136399494882,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.649908253878147,0.654839351336535,-0.350091746121853,-0.0875229365304632,"621097","Jacob Waguespack","Detroit Tigers","P",0.0140845070422535,-8.75229365304632,98.3387483605794,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.542276886285908,0.548724080095024,-0.457723113714092,-0.114430778428523,"621111","Walker Buehler","San Diego Padres","P",0.0140845070422535,-11.4430778428523,97.7339589570113,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.294441210960983,0.296030074758973,-0.116676367117051,0.0449127593089308,"621237","José Alvarado","Philadelphia Phillies","P",0.0410958904109589,1.49709197696436,101.097378934185,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,2,0.333333333333333,0.324629670872081,0.313836884780455,-0.0522219747675118,-0.27707270262559,"621438","Tyrone Taylor","Chicago Cubs","CF",0.0789473684210526,-4.61787837709316,96.1941126740146,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,1,0.166666666666667,0.313128085281513,0.303170140743076,0.87876851168908,0.151559704988354,"621438","Tyrone Taylor","Chicago Cubs","LF",0.0789473684210526,2.52599508313924,102.100721614914,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,3,0.428571428571429,0.465130869399137,0.451729869133542,0.255916085793956,0.336626917042875,"621438","Tyrone Taylor","Chicago Cubs","RF",0.0909090909090909,4.80895595775536,106.548131427084,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
24,9,0.375,0.438384652595025,0.425954024823563,1.52123166228059,0.373297309084592,"621438","Tyrone Taylor","New York Mets","CF",0.25531914893617,1.55540545451913,107.977192740374,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
22,7,0.318181818181818,0.265978408681504,0.255201529675749,-1.1484750090069,-0.48406111158412,"621438","Tyrone Taylor","New York Mets","LF",0.239130434782609,-2.20027777992782,95.7697872168245,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
14,5,0.357142857142857,0.406870848033527,0.392580833737406,0.696191872469379,0.402982920332484,"621438","Tyrone Taylor","New York Mets","RF",0.166666666666667,2.87844943094631,105.83594113586,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
122,50,0.409836065573771,0.385965412907572,0.398219322547399,-2.91221962527619,-2.10362144346398,"621439","Byron Buxton","Minnesota Twins","CF",0.635416666666667,-1.72427987169178,100.162440046573,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
131,35,0.267175572519084,0.30098956204729,0.27861900896251,4.42963262819498,0.213959952183096,"621493","Taylor Ward","Baltimore Orioles","LF",0.651741293532338,0.163328207773355,99.5273860193032,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
25,9,0.36,0.427680255966606,0.400867479145561,1.69200639916514,0.679707681526387,"621493","Taylor Ward","Seattle Mariners","RF",0.263157894736842,2.71883072610555,107.018389058981,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
34,23,0.676470588235294,0.60963092071395,0.628350475535477,-2.27254869572569,-0.56817795960151,"621566","Matt Olson","Atlanta Braves","1B",0.326923076923077,-1.67111164588679,98.9736211605678,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.652449813895331,0.657345111438324,-0.347550186104669,-0.0868875465261674,"622088","Tejay Antone","Cincinnati Reds","P",0.0140845070422535,-8.68875465261674,98.3530295929126,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
12,3,0.25,0.418700128832942,0.397534193704309,2.02440154599531,0.563714737648157,"622268","Donovan Walton","Athletics","2B",0.146341463414634,4.69762281373464,109.778011754888,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,1,0.25,0.378170971686487,0.355622795853512,0.512683886745948,0.109958956609666,"622268","Donovan Walton","Athletics","SS",0.0540540540540541,2.74897391524165,100.900771008612,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.381111847983134,0.360332846261536,0.143335543949403,0.0431520462016404,"622268","Donovan Walton","Los Angeles Angels","2B",0.0410958904109589,1.43840154005468,101.723046094421,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.535649864437257,0.510027036088806,-0.464350135562743,-0.0928700271125486,"622268","Donovan Walton","Los Angeles Angels","3B",0.0140845070422535,-9.28700271125486,95.2655983878102,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.595923408610373,0.601614931586302,-0.404076591389627,-0.101019147847407,"622491","Luis Castillo","Seattle Mariners","P",0.0140845070422535,-10.1019147847407,98.0354031267354,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.526970877963483,0.529404842175066,0.0539417559269655,0.0278067701542432,"622608","Antonio Senzatela","Colorado Rockies","P",0.0277777777777778,1.39033850771216,100.868510422655,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.747529298444512,0.749665746485412,-0.252470701555488,-0.063117675388872,"622608","Antonio Senzatela","Milwaukee Brewers","P",0.0140845070422535,-6.3117675388872,98.8872889453527,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.504491502018128,0.490099305747994,-0.495508497981872,-0.222978824091842,"622761","Jorge Mateo","Atlanta Braves","LF",0.0140845070422535,-22.2978824091842,90.8347144866211,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
18,4,0.222222222222222,0.367807382347947,0.355934465628417,2.62053288226305,0.775186101318971,"622761","Jorge Mateo","Atlanta Braves","SS",0.204545454545455,4.30658945177206,105.058129091201,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,3,1,0.536751807852524,0.524530430785057,-1.38974457644243,-0.32582275415734,"622761","Jorge Mateo","Tampa Bay Rays","2B",0.0410958904109589,-10.8607584719113,88.671576750464,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.546890085289164,0.532588402248399,0.546890085289164,0.109378017057833,"622761","Jorge Mateo","Tampa Bay Rays","3B",0.0140845070422535,10.9378017057833,104.037536445065,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,3,0.75,0.508917713021796,0.520932326345695,-0.964329147912817,-0.201407967505991,"623168","Tyler Heineman","Toronto Blue Jays","C",0.0540540540540541,-5.03519918764977,99.4936399363808,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.542068984612322,0.534434756076976,0.542068984612322,0.135517246153081,"623454","Drew Anderson","Detroit Tigers","P",0.0140845070422535,13.5517246153081,103.351872027946,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.743965660438348,0.751073508715376,-0.512068679123303,-0.115766548225261,"623474","Jimmy Herget","Colorado Rockies","P",0.0277777777777778,-5.78832741126307,98.6025779008714,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.579068422047936,0.576874118197244,0.158136844095873,0.0395342110239681,"624133","Ranger Suarez","Boston Red Sox","P",0.0277777777777778,1.97671055119841,101.053597665633,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
37,22,0.594594594594595,0.574398637986486,0.580020447835178,-0.747250394500004,-0.267504307329311,"624413","Pete Alonso","Baltimore Orioles","1B",0.345794392523364,-0.722984614403544,100.670178487891,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,1,0.142857142857143,0.193920569575878,0.205231250303685,0.357443987031149,0.196923668674598,"624424","Michael Conforto","Chicago Cubs","LF",0.0909090909090909,2.81319526677997,102.549734885478,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
22,9,0.409090909090909,0.32037970680053,0.335135781634239,-1.95164645038835,-0.688383811891908,"624424","Michael Conforto","Chicago Cubs","RF",0.239130434782609,-3.1290173267814,95.6952138667125,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
11,5,0.454545454545455,0.501228179449037,0.498914146468794,0.513509973939402,0.097031980558235,"624428","Adam Frazier","Los Angeles Angels","2B",0.135802469135802,0.882108914165773,102.059110558163,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.696932375937859,0.694761695757506,-0.303067624062141,-0.166687193234178,"624428","Adam Frazier","Los Angeles Angels","LF",0.0140845070422535,-16.6687193234178,93.1142795354618,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.584835349977593,0.596353617337381,-0.830329300044814,-0.187699056207416,"624431","Jose Trevino","Cincinnati Reds","C",0.0277777777777778,-9.38495281037081,98.4362202922462,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,7,1,0.44988523006198,0.498120131158269,-3.85080338956614,-1.34570159415612,"624585","Jorge Soler","Los Angeles Angels","RF",0.0909090909090909,-19.2243084879446,78.6867783247994,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
9,7,0.777777777777778,0.629335332635987,0.611512449797504,-1.33598200627612,-0.181423902963271,"624641","Edmundo Sosa","Philadelphia Phillies","2B",0.113924050632911,-2.01582114403634,96.7658419376134,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,2,0.333333333333333,0.433323226551793,0.415018181603299,0.599939359310759,0.11461782442274,"624641","Edmundo Sosa","Philadelphia Phillies","3B",0.0789473684210526,1.91029707371234,100.289103408393,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
20,5,0.25,0.304924514873238,0.289816429981356,1.09849029746476,0.0603295390144726,"624641","Edmundo Sosa","Philadelphia Phillies","LF",0.222222222222222,0.301647695072363,99.9465215059334,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,1,0.142857142857143,0.424588934499113,0.405940504753086,1.97212254149379,0.406783106597104,"624641","Edmundo Sosa","Philadelphia Phillies","SS",0.0909090909090909,5.81118723710148,105.50099127244,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
52,17,0.326923076923077,0.468848971309417,0.416675251627796,7.3801465080897,1.83795778795155,"630105","Jake Cronenworth","San Diego Padres","2B",0.426229508196721,3.53453420759913,112.712560704454,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.26080042511874,0.214360223697255,0.26080042511874,0.052160085023748,"630105","Jake Cronenworth","San Diego Padres","3B",0.0140845070422535,5.2160085023748,101.555870144528,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.150257936368726,0.120298396430259,0.150257936368726,0.0375644840921814,"630105","Jake Cronenworth","San Diego Padres","SS",0.0140845070422535,3.75644840921814,101.020898199024,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.675774524520198,0.684535609733929,-0.648450950959604,-0.129690190191921,"640448","Kyle Finnegan","Detroit Tigers","P",0.0277777777777778,-6.48450950959604,98.3828293186834,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,3,0.75,0.689673911028647,0.692873686220729,-0.24130435588541,-0.0690816191221579,"640455","Sean Manaea","New York Mets","P",0.0540540540540541,-1.72704047805395,99.8389024703795,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.550237375406481,0.548842586623164,0.100474750812962,0.0473187238703924,"640459","Brian Navarreto","Miami Marlins","C",0.0277777777777778,2.36593619351962,101.68016321454,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.287161179212167,0.279185214306425,0.574322358424334,0.228520477158965,"640902","Jhonny Pereda","Seattle Mariners","P",0.0277777777777778,11.4260238579482,104.036255804618,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.625606342024145,0.622137142724474,0.251212684048289,0.0628031710120723,"641302","Tyler Alexander","Texas Rangers","P",0.0277777777777778,3.14015855060362,101.420837858868,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.586613029277988,0.578351513414511,0.586613029277988,0.146653257319497,"641329","Bryan Baker","Tampa Bay Rays","P",0.0140845070422535,14.6653257319497,103.602168635789,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
30,16,0.533333333333333,0.496963651943497,0.521439581481198,-1.0910904416951,-0.0375417258542143,"641343","Jake Bauers","Milwaukee Brewers","1B",0.3,-0.125139086180714,101.637801181336,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
8,2,0.25,0.156192428949526,0.172462999626436,-0.750460568403789,-0.105572533905955,"641343","Jake Bauers","Milwaukee Brewers","LF",0.102564102564103,-1.31965667382444,98.1919301990793,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
