"current_game_id","team","opponent","game_pk","game_date","recency_label","role","player_id","player_name","stat_line","performance_score","report_date","source_through","generated_at_utc"
"823024","St. Louis Cardinals","New York Yankees","823516","2026-08-05","Previous game","Hitter","691458","Blaze Jordan","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","St. Louis Cardinals","New York Yankees","823516","2026-08-05","Previous game","Hitter","699625","Jimmy Crooks","2 H, 0 HR, 1 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","St. Louis Cardinals","New York Yankees","823516","2026-08-05","Previous game","Hitter","802139","JJ Wetherholt","1 H, 0 HR, 1 2B, 2 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","St. Louis Cardinals","New York Yankees","823516","2026-08-05","Previous game","Pitcher","669467","Andre Pallante","5.1 IP, 4 K",9.33333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","St. Louis Cardinals","New York Yankees","823516","2026-08-05","Previous game","Pitcher","666277","George Soriano","1.0 IP, 3 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Baltimore Orioles","Los Angeles Angels","824804","2026-08-06","Yesterday","Hitter","650968","Yohel Pozo","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Baltimore Orioles","Los Angeles Angels","824804","2026-08-06","Yesterday","Hitter","687637","Dylan Beavers","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Baltimore Orioles","Los Angeles Angels","824804","2026-08-06","Yesterday","Hitter","624413","Pete Alonso","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Baltimore Orioles","Los Angeles Angels","824804","2026-08-06","Yesterday","Pitcher","687064","Brandon Young","4.1 IP, 4 K",8.33333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Baltimore Orioles","Los Angeles Angels","824804","2026-08-06","Yesterday","Pitcher","682274","Yaramil Hiraldo","1.0 IP, 2 K",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Texas Rangers","San Francisco Giants","822866","2026-08-05","Previous game","Hitter","607043","Brandon Nimmo","2 H, 1 HR, 0 2B, 2 RBI",9,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Texas Rangers","San Francisco Giants","822866","2026-08-05","Previous game","Hitter","670032","Nicky Lopez","2 H, 0 HR, 0 2B, 1 RBI",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Texas Rangers","San Francisco Giants","822866","2026-08-05","Previous game","Hitter","679822","Justin Foscue","1 H, 0 HR, 0 2B, 2 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Texas Rangers","San Francisco Giants","822866","2026-08-05","Previous game","Pitcher","674003","Cody Bradford","4.1 IP, 5 K",9.33333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822863","Texas Rangers","San Francisco Giants","822866","2026-08-05","Previous game","Pitcher","641302","Tyler Alexander","1.2 IP, 3 K",4.66666666666667,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Los Angeles Dodgers","Chicago Cubs","824646","2026-08-05","Previous game","Hitter","660271","Shohei Ohtani","3 H, 2 HR, 0 2B, 3 RBI",15,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Los Angeles Dodgers","Chicago Cubs","824646","2026-08-05","Previous game","Hitter","571970","Max Muncy","1 H, 1 HR, 0 2B, 3 RBI",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Los Angeles Dodgers","Chicago Cubs","824646","2026-08-05","Previous game","Hitter","605141","Mookie Betts","4 H, 0 HR, 0 2B, 0 RBI",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Los Angeles Dodgers","Chicago Cubs","824646","2026-08-05","Previous game","Pitcher","641778","Eric Lauer","4.0 IP, 1 K",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Los Angeles Dodgers","Chicago Cubs","824646","2026-08-05","Previous game","Pitcher","683618","Edgardo Henriquez","1.0 IP, 3 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Arizona Diamondbacks","San Diego Padres","825053","2026-08-06","Yesterday","Hitter","672515","Gabriel Moreno","3 H, 0 HR, 1 2B, 1 RBI",7,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Arizona Diamondbacks","San Diego Padres","825053","2026-08-06","Yesterday","Hitter","682998","Corbin Carroll","1 H, 0 HR, 1 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Arizona Diamondbacks","San Diego Padres","825053","2026-08-06","Yesterday","Hitter","606466","Ketel Marte","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Arizona Diamondbacks","San Diego Padres","825053","2026-08-06","Yesterday","Pitcher","684442","Kohl Drake","3.2 IP, 1 K",4.66666666666667,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"825051","Arizona Diamondbacks","San Diego Padres","825053","2026-08-06","Yesterday","Pitcher","691769","Philip Abner","3.0 IP, 1 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823266","Houston Astros","Toronto Blue Jays","824158","2026-08-05","Previous game","Hitter","514888","Jose Altuve","2 H, 1 HR, 0 2B, 1 RBI",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823266","Houston Astros","Toronto Blue Jays","824158","2026-08-05","Previous game","Hitter","664774","LaMonte Wade Jr.","3 H, 0 HR, 1 2B, 1 RBI",7,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823266","Houston Astros","Toronto Blue Jays","824158","2026-08-05","Previous game","Hitter","572233","Christian Walker","2 H, 0 HR, 1 2B, 1 RBI",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823266","Houston Astros","Toronto Blue Jays","824158","2026-08-05","Previous game","Pitcher","686613","Hunter Brown","6.0 IP, 8 K",14,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
