"story_id","category","subject","team","headline","evidence","source_score","confidence","destination","story_score","story_score_method","category_rank","daily_shortlist","queue_rank"
"pitch_identity_694819_SL","pitch_identity","Jacob Misiorowski","Milwaukee Brewers","Jacob Misiorowski's Slider: 94.2 mph, 23.3% whiffs","Pitch quality score 61.9.",61.9,0.564,"pitch-lab.html",60.9,"cross_product_editorial_queue_v1",277,FALSE,718
"run_prevention_542888","run_prevention","Shawn Armstrong","Cleveland Guardians","Shawn Armstrong is suppressing offense at an elite rate","OPS allowed 0.618; race score 64.7.",64.7,0.438,"races.html",60.9,"cross_product_editorial_queue_v1",144,FALSE,719
"run_prevention_696149","run_prevention","Bubba Chandler","Pittsburgh Pirates","Bubba Chandler is suppressing offense at an elite rate","OPS allowed 0.682; race score 57.8.",57.8,0.75,"races.html",60.9,"cross_product_editorial_queue_v1",145,FALSE,720
"hitter_form_691718","hitter_form","Pete Crow-Armstrong","Chicago Cubs","Pete Crow-Armstrong is changing the recent-performance baseline","Recent OPS 1.210; change +0.500.",66.4,0.351,"today.html",60.8,"cross_product_editorial_queue_v1",19,FALSE,721
"offensive_race_681715","offensive_race","Heriberto Hern<U+00E1>ndez","Miami Marlins","Heriberto Hern<U+00E1>ndez is building one of baseball's strongest offensive cases","OPS 0.705; race score 61.1.",61.1,0.593,"races.html",60.8,"cross_product_editorial_queue_v1",143,FALSE,722
"pitch_identity_625643_SL","pitch_identity","Reynaldo L<U+00F3>pez","Atlanta Braves","Reynaldo L<U+00F3>pez's Slider: 83.6 mph, 31.9% whiffs","Pitch quality score 62.6.",62.6,0.527,"pitch-lab.html",60.8,"cross_product_editorial_queue_v1",278,FALSE,723
"hitter_form_700932","hitter_form","Kyle Manzardo","Cleveland Guardians","Kyle Manzardo is changing the recent-performance baseline","Recent OPS 1.032; change +0.375.",68.5,0.254,"today.html",60.7,"cross_product_editorial_queue_v1",20,FALSE,724
"pitch_identity_595014_ST","pitch_identity","Blake Treinen","Los Angeles Dodgers","Blake Treinen's Sweeper: 83.7 mph, 33.8% whiffs","Pitch quality score 64.5.",64.5,0.432,"pitch-lab.html",60.7,"cross_product_editorial_queue_v1",279,FALSE,725
"pitch_identity_683769_SL","pitch_identity","Hunter Gaddis","Cleveland Guardians","Hunter Gaddis's Slider: 89.4 mph, 31.5% whiffs","Pitch quality score 63.9.",63.9,0.459,"pitch-lab.html",60.7,"cross_product_editorial_queue_v1",280,FALSE,726
"pitch_identity_699823_FF","pitch_identity","Tyler Davis","Chicago White Sox","Tyler Davis's Four-Seam Fastball: 96.2 mph, 23.2% whiffs","Pitch quality score 63.3.",63.3,0.487,"pitch-lab.html",60.7,"cross_product_editorial_queue_v1",281,FALSE,727
"pitch_identity_663978_CH","pitch_identity","Chris Paddack","Cincinnati Reds","Chris Paddack's Changeup: 84.8 mph, 26.9% whiffs","Pitch quality score 62.0.",62,0.546,"pitch-lab.html",60.7,"cross_product_editorial_queue_v1",282,FALSE,728
"pitcher_form_687396","pitcher_form","Brent Headrick","New York Yankees","Brent Headrick is changing the contact-quality conversation","Recent OPS allowed 0.406; change -0.304.",69.5,0.206,"today.html",60.7,"cross_product_editorial_queue_v1",14,FALSE,729
"run_prevention_663767","run_prevention","Chase Shugart","Philadelphia Phillies","Chase Shugart is suppressing offense at an elite rate","OPS allowed 0.664; race score 63.4.",63.4,0.482,"races.html",60.7,"cross_product_editorial_queue_v1",146,FALSE,730
"history_debut_anniversary_henslcl01_2026-07-20","history","Clay Hensley","MLB history","Clay Hensley: 21 years since MLB debut","Clay Hensley finished with 28 wins, 371 strikeouts.",51.9,1,"history.html",60.6,"cross_product_editorial_queue_v1",92,FALSE,731
"history_debut_anniversary_madrial01_2026-07-20","history","Alex Madrid","MLB history","Alex Madrid: 39 years since MLB debut","Alex Madrid finished with 2 wins, 16 strikeouts.",51.9,1,"history.html",60.6,"cross_product_editorial_queue_v1",93,FALSE,732
"pitch_identity_670036_FF","pitch_identity","Matt Festa","Cleveland Guardians","Matt Festa's Four-Seam Fastball: 92.0 mph, 27.2% whiffs","Pitch quality score 63.2.",63.2,0.49,"pitch-lab.html",60.6,"cross_product_editorial_queue_v1",283,FALSE,733
"pitch_identity_702070_CU","pitch_identity","Noah Cameron","Kansas City Royals","Noah Cameron's Curveball: 81.7 mph, 30.0% whiffs","Pitch quality score 63.1.",63.1,0.491,"pitch-lab.html",60.6,"cross_product_editorial_queue_v1",284,FALSE,734
"pitcher_form_669199","pitcher_form","Lake Bachar","Miami Marlins","Lake Bachar is changing the contact-quality conversation","Recent OPS allowed 0.288; change -0.348.",68.1,0.265,"today.html",60.6,"cross_product_editorial_queue_v1",15,FALSE,735
"run_prevention_656492","run_prevention","Foster Griffin","Washington Nationals","Foster Griffin is suppressing offense at an elite rate","OPS allowed 0.692; race score 57.2.",57.2,0.762,"races.html",60.6,"cross_product_editorial_queue_v1",147,FALSE,736
"history_debut_anniversary_pattejo02_2026-07-20","history","John Patterson (born 1978)","MLB history","John Patterson (born 1978): 24 years since MLB debut","John Patterson (born 1978) finished with 18 wins, 415 strikeouts.",51.8,1,"history.html",60.5,"cross_product_editorial_queue_v1",94,FALSE,737
