"challenge_type","season","player_id","player_name","team","challenge_opportunities","reasonable_opportunities","challenges","overturns","failed_challenges","expected_challenges","expected_overturns","overturns_vs_expected","challenge_runs","runs_vs_expected","strikeout_flips","walk_flips","challenge_rate","expected_challenge_rate","overturn_rate","reliability","source","model_version","source_through","generated_at_utc"
"catcher",2026,"623168","Tyler Heineman","TOR",1923,90,39,23,16,39.2167257088555,21.0801383703492,4.05644896815708,0.482281957826871,-0.812401018765933,6,3,0.0202808112324493,0.0203935131091292,0.58974358974359,0.795918367346939,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"668670","Jake Rogers","DET",1525,109,21,11,10,37.5951601910854,22.8188057552056,-7.04245131932594,-0.767849130886425,-0.835430919575092,2,1,0.0137704918032787,0.0246525640597281,0.523809523809524,0.67741935483871,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"666310","Bo Naylor","CLE",1128,67,12,4,8,20.0044130084627,8.61011967771666,-1.21582634697059,-0.79883356232006,-0.857376330756874,2,0,0.0106382978723404,0.0177344086954457,0.333333333333333,0.545454545454545,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"669257","Will Smith","LAD",2153,135,47,31,16,50.6909877105176,32.9416612183943,-0.192334726271113,1.35979859092171,-0.857414772282766,6,2,0.0218300046446818,0.0235443510034917,0.659574468085106,0.824561403508772,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"699625","Jimmy Crooks","STL",1141,57,11,3,8,21.4265311587808,11.1647378008594,-5.90294444293797,-0.154835269299179,-0.881932926497082,2,1,0.00964066608238387,0.0187787302005091,0.272727272727273,0.523809523809524,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"642851","Austin Wynns","ATL",973,72,38,22,16,25.9412346913372,17.4911454345498,-3.04105617776239,0.829994545353888,-0.924179818564596,4,1,0.039054470709147,0.0266610839582089,0.578947368421053,0.791666666666667,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"676439","Hunter Feduccia","TB",2089,110,38,20,18,36.0602702521212,19.6731074108572,-1.2859445695932,0.168543848814924,-0.975024825769178,3,3,0.0181905217807563,0.0172619771431887,0.526315789473684,0.791666666666667,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"691788","Joe Mack","MIA",2818,159,71,42,29,56.9801046659419,32.0846432925907,5.81081808076045,1.26525120708523,-1.12769652840516,17,2,0.0251951738821859,0.0202200513363882,0.591549295774648,0.876543209876543,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"682626","Francisco Alvarez","NYM",2675,162,57,31,26,56.026959351967,35.7460229692209,-10.4650865864748,1.94598601616477,-1.22092726597807,10,7,0.0213084112149533,0.0209446577016699,0.543859649122807,0.850746268656716,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"691019","Kyle Teel","CWS",717,56,27,15,12,19.3200031912606,12.5739662591556,-2.82792932705061,-0.236993219897128,-1.28265373802578,3,0,0.0376569037656904,0.0269456111454123,0.555555555555556,0.72972972972973,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
